Transaction Amount,Carbon Volume,Price per Ton,Origin Country,Cross-Border Flag,Buyer Industry,Sudden Transaction Spike,Transaction Hour,Entity Type,Label,company id,nama perusahaan,Nama Perusahaan,Sektor Perusahaan,Alamat,Kontak,NPWP,Situs Web
52375.3,3073.35,17.04,Indonesia,False,Forestry,False,16,PT,Normal,IDN-PT-FORESTRY-045,PT Forestry Indonesia 045,PT Samudra Logistik 445,Transportasi,"Jl. Pahlawan No. 355, Denpasar, Bali",0812-445-1345,85.715.235.3-925.295,https://www.samudra-logistik-445.co.id
8308.64,589.23,14.1,Malaysia,False,Manufacturing,False,10,PT,Normal,MYS-PT-MANUFACTURING-070,PT Manufacturing Malaysia 070,PT Garuda Teknologi 446,Telekomunikasi,"Jl. Asia Afrika No. 356, Makassar, Sulawesi Selatan",0812-446-1346,86.722.238.4-930.306,https://www.garuda-teknologi-446.co.id
951179.64,3924901.32,0.24,Panama,True,Holding Company,True,0,Individual,Red-Flag,PAN-INDIVIDUAL-HOLDING_COMPANY-079,Individual Holding Company Panama 079,PT Sejahtera Agro 447,Agrikultur,"Jl. Kebon Jeruk No. 357, Medan, Sumatera Utara",0812-447-1347,87.729.241.5-935.317,https://www.sejahtera-agro-447.co.id
21146.94,,13.96,Indonesia,False,,False,10,,Normal,IDN-UNKNOWN-UNKNOWN-056,Unknown Unknown Indonesia 056,PT Cahaya Mineral 448,Pertambangan,"Jl. Cendana No. 358, Balikpapan, Kalimantan Timur",0812-448-1348,88.736.244.6-940.328,https://www.cahaya-mineral-448.co.id
16381826.06,80427859.31,0.2,UAE,True,Luxury Goods,True,0,Foundation,Red-Flag,UAE-FOUNDATION-LUXURY_GOODS-127,Foundation Luxury Goods UAE 127,PT Mekar Elektrik 449,Jasa,"Jl. Melati No. 359, Batam, Kepulauan Riau",0812-449-1349,89.743.247.7-945.339,https://www.mekar-elektrik-449.co.id
45914.65,2733.04,16.8,Indonesia,True,Manufacturing,False,13,PT,Normal,IDN-PT-MANUFACTURING-047,PT Manufacturing Indonesia 047,PT Nusantara Energi 450,Energi,"Jl. Merdeka No. 360, Jakarta Pusat, DKI Jakarta",0812-450-1350,90.750.250.8-950.350,https://www.nusantara-energi-450.co.id
7487.29,,19.59,Indonesia,False,,False,14,,Normal,IDN-UNKNOWN-UNKNOWN-056,Unknown Unknown Indonesia 056,PT Satria Digital 451,Manufaktur,"Jl. Sudirman No. 361, Bandung, Jawa Barat",0812-451-1351,91.757.253.0-955.361,https://www.satria-digital-451.co.id
110094.64,9130.19,12.06,UAE,True,Consulting,True,6,PT,Suspicious,UAE-PT-CONSULTING-137,PT Consulting UAE 137,PT Bumi Manufaktur 452,Teknologi,"Jl. Thamrin No. 362, Surabaya, Jawa Timur",0812-452-1352,92.764.256.1-960.372,https://www.bumi-manufaktur-452.co.id
11532.57,925.62,12.46,Indonesia,False,Agriculture,False,14,PT,Normal,IDN-PT-AGRICULTURE-042,PT Agriculture Indonesia 042,PT Arunika Kesehatan 453,Kesehatan,"Jl. Gatot Subroto No. 363, Yogyakarta, DI Yogyakarta",0812-453-1353,93.771.259.2-965.383,https://www.arunika-kesehatan-453.co.id
6199.44,541.18,11.46,Indonesia,False,Technology,False,16,PT,Normal,IDN-PT-TECHNOLOGY-049,PT Technology Indonesia 049,PT Mandiri Keuangan 454,Keuangan,"Jl. Diponegoro No. 364, Semarang, Jawa Tengah",0812-454-1354,94.778.262.3-970.394,https://www.mandiri-keuangan-454.co.id
5558.57,474.38,11.72,UK,False,Energy,False,13,PT,Normal,UK-PT-ENERGY-145,PT Energy UK 145,PT Samudra Logistik 455,Transportasi,"Jl. Pahlawan No. 365, Denpasar, Bali",0812-455-1355,95.785.265.4-975.405,https://www.samudra-logistik-455.co.id
9244.24,572.74,16.14,Singapore,True,Forestry,False,10,PT,Normal,SGP-PT-FORESTRY-105,PT Forestry Singapore 105,PT Garuda Teknologi 456,Telekomunikasi,"Jl. Asia Afrika No. 366, Makassar, Sulawesi Selatan",0812-456-1356,96.792.268.5-980.416,https://www.garuda-teknologi-456.co.id
24268.56,2194.41,11.06,Indonesia,True,Manufacturing,False,9,CV,Normal,IDN-CV-MANUFACTURING-027,CV Manufacturing Indonesia 027,PT Sejahtera Agro 457,Agrikultur,"Jl. Kebon Jeruk No. 367, Medan, Sumatera Utara",0812-457-1357,97.799.271.6-985.427,https://www.sejahtera-agro-457.co.id
49938.41,3411.04,14.64,Indonesia,False,Manufacturing,False,15,PT,Normal,IDN-PT-MANUFACTURING-047,PT Manufacturing Indonesia 047,PT Cahaya Mineral 458,Pertambangan,"Jl. Cendana No. 368, Balikpapan, Kalimantan Timur",0812-458-1358,98.806.274.7-990.438,https://www.cahaya-mineral-458.co.id
16124.37,888.31,18.15,Singapore,False,Manufacturing,False,11,PT,Normal,SGP-PT-MANUFACTURING-107,PT Manufacturing Singapore 107,PT Mekar Elektrik 459,Jasa,"Jl. Melati No. 369, Batam, Kepulauan Riau",0812-459-1359,99.813.277.8-995.449,https://www.mekar-elektrik-459.co.id
91042.03,5162.2,17.64,Indonesia,False,Technology,False,16,CV,Normal,IDN-CV-TECHNOLOGY-028,CV Technology Indonesia 028,PT Nusantara Energi 460,Energi,"Jl. Merdeka No. 370, Jakarta Pusat, DKI Jakarta",0812-460-1360,10.820.280.0-100.460,https://www.nusantara-energi-460.co.id
95208.04,6823.37,13.95,Malaysia,False,Forestry,False,13,PT.,Normal,MYS-PT-FORESTRY-073,PT. Forestry Malaysia 073,PT Satria Digital 461,Manufaktur,"Jl. Sudirman No. 371, Bandung, Jawa Barat",0812-461-1361,11.827.283.1-105.471,https://www.satria-digital-461.co.id
23019.6,1167.04,19.72,Indonesia,False,Energy,False,9,PT,Normal,IDN-PT-ENERGY-044,PT Energy Indonesia 044,PT Bumi Manufaktur 462,Teknologi,"Jl. Thamrin No. 372, Surabaya, Jawa Timur",0812-462-1362,12.834.286.2-110.482,https://www.bumi-manufaktur-462.co.id
92103.36,4941.51,18.64,Indonesia,False,Agriculture,False,9,Ltd.,Normal,IDN-LTD-AGRICULTURE-037,Ltd. Agriculture Indonesia 037,PT Arunika Kesehatan 463,Kesehatan,"Jl. Gatot Subroto No. 373, Yogyakarta, DI Yogyakarta",0812-463-1363,13.841.289.3-115.493,https://www.arunika-kesehatan-463.co.id
14999.61,1454.55,10.31,UK,False,Technology,False,17,PT,Normal,UK-PT-TECHNOLOGY-148,PT Technology UK 148,PT Mandiri Keuangan 464,Keuangan,"Jl. Diponegoro No. 374, Semarang, Jawa Tengah",0812-464-1364,14.848.292.4-120.504,https://www.mandiri-keuangan-464.co.id
31022.8,2818.01,11.01,USA,False,Agriculture,False,11,CV,Normal,USA-CV-AGRICULTURE-153,CV Agriculture USA 153,PT Samudra Logistik 465,Transportasi,"Jl. Pahlawan No. 375, Denpasar, Bali",0812-465-1365,15.855.295.5-125.515,https://www.samudra-logistik-465.co.id
227320.08,18796.47,12.09,China,True,Real Estate,True,18,PT,Suspicious,CHN-PT-REAL_ESTATE-021,PT Real Estate China 021,PT Garuda Teknologi 466,Telekomunikasi,"Jl. Asia Afrika No. 376, Makassar, Sulawesi Selatan",0812-466-1366,16.862.298.6-130.526,https://www.garuda-teknologi-466.co.id
40546.47,3877.52,10.46,Indonesia,False,Agriculture,False,16,CV,Normal,IDN-CV-AGRICULTURE-024,CV Agriculture Indonesia 024,PT Sejahtera Agro 467,Agrikultur,"Jl. Kebon Jeruk No. 377, Medan, Sumatera Utara",0812-467-1367,17.869.301.7-135.537,https://www.sejahtera-agro-467.co.id
29613.03,1911.01,15.5,UK,False,Forestry,False,10,PT,Normal,UK-PT-FORESTRY-146,PT Forestry UK 146,PT Cahaya Mineral 468,Pertambangan,"Jl. Cendana No. 378, Balikpapan, Kalimantan Timur",0812-468-1368,18.876.304.8-140.548,https://www.cahaya-mineral-468.co.id
23234.07,943.84,24.62,China,True,Holding Company,True,18,Foundation,Suspicious,CHN-FOUNDATION-HOLDING_COMPANY-012,Foundation Holding Company China 012,PT Mekar Elektrik 469,Jasa,"Jl. Melati No. 379, Batam, Kepulauan Riau",0812-469-1369,19.883.307.0-145.559,https://www.mekar-elektrik-469.co.id
49965.76,3399.27,14.7,Malaysia,False,Energy,False,17,Ltd.,Normal,MYS-LTD-ENERGY-063,Ltd. Energy Malaysia 063,PT Nusantara Energi 470,Energi,"Jl. Merdeka No. 380, Jakarta Pusat, DKI Jakarta",0812-470-1370,20.890.310.1-150.570,https://www.nusantara-energi-470.co.id
1753483.05,76859.73,22.81,Vietnam,False,Consulting,False,6,PT,Suspicious,VIE-PT-CONSULTING-176,PT Consulting Vietnam 176,PT Satria Digital 471,Manufaktur,"Jl. Sudirman No. 381, Bandung, Jawa Barat",0812-471-1371,21.897.313.2-155.581,https://www.satria-digital-471.co.id
2648.8,188.71,14.04,USA,False,Energy,False,11,PT,Normal,USA-PT-ENERGY-163,PT Energy USA 163,PT Bumi Manufaktur 472,Teknologi,"Jl. Thamrin No. 382, Surabaya, Jawa Timur",0812-472-1372,22.904.316.3-160.592,https://www.bumi-manufaktur-472.co.id
13895.47,916.58,15.16,USA,True,Manufacturing,False,16,PT,Normal,USA-PT-MANUFACTURING-165,PT Manufacturing USA 165,PT Arunika Kesehatan 473,Kesehatan,"Jl. Gatot Subroto No. 383, Yogyakarta, DI Yogyakarta",0812-473-1373,23.911.319.4-165.603,https://www.arunika-kesehatan-473.co.id
17415.66,,12.43,Indonesia,False,,False,12,,Normal,IDN-UNKNOWN-UNKNOWN-056,Unknown Unknown Indonesia 056,PT Mandiri Keuangan 474,Keuangan,"Jl. Diponegoro No. 384, Semarang, Jawa Tengah",0812-474-1374,24.918.322.5-170.614,https://www.mandiri-keuangan-474.co.id
172259.57,12623.46,13.65,Singapore,False,Real Estate,True,6,PT,Suspicious,SGP-PT-REAL_ESTATE-108,PT Real Estate Singapore 108,PT Samudra Logistik 475,Transportasi,"Jl. Pahlawan No. 385, Denpasar, Bali",0812-475-1375,25.925.325.6-175.625,https://www.samudra-logistik-475.co.id
14091.04,1007.78,13.98,Singapore,False,Agriculture,False,10,CV,Normal,SGP-CV-AGRICULTURE-086,CV Agriculture Singapore 086,PT Garuda Teknologi 476,Telekomunikasi,"Jl. Asia Afrika No. 386, Makassar, Sulawesi Selatan",0812-476-1376,26.932.328.7-180.636,https://www.garuda-teknologi-476.co.id
10071.46,609.46,16.53,Indonesia,False,Energy,False,15,Ltd.,Normal,IDN-LTD-ENERGY-038,Ltd. Energy Indonesia 038,PT Sejahtera Agro 477,Agrikultur,"Jl. Kebon Jeruk No. 387, Medan, Sumatera Utara",0812-477-1377,27.939.331.8-185.647,https://www.sejahtera-agro-477.co.id
203010.1,,0.49,Panama,True,,True,2,,Red-Flag,PAN-UNKNOWN-UNKNOWN-085,Unknown Unknown Panama 085,PT Cahaya Mineral 478,Pertambangan,"Jl. Cendana No. 388, Balikpapan, Kalimantan Timur",0812-478-1378,28.946.334.0-190.658,https://www.cahaya-mineral-478.co.id
24024.77,1930.34,12.45,China,False,Consulting,False,20,Individual,Suspicious,CHN-INDIVIDUAL-CONSULTING-015,Individual Consulting China 015,PT Mekar Elektrik 479,Jasa,"Jl. Melati No. 389, Batam, Kepulauan Riau",0812-479-1379,29.953.337.1-195.669,https://www.mekar-elektrik-479.co.id
8357.0,445.67,18.75,Singapore,False,Energy,False,17,CV,Normal,SGP-CV-ENERGY-087,CV Energy Singapore 087,PT Nusantara Energi 480,Energi,"Jl. Merdeka No. 390, Jakarta Pusat, DKI Jakarta",0812-480-1380,30.960.340.2-200.680,https://www.nusantara-energi-480.co.id
43614.53,2321.3,18.79,Indonesia,False,Energy,False,10,PT,Normal,IDN-PT-ENERGY-044,PT Energy Indonesia 044,PT Satria Digital 481,Manufaktur,"Jl. Sudirman No. 391, Bandung, Jawa Barat",0812-481-1381,31.967.343.3-205.691,https://www.satria-digital-481.co.id
100022.87,5320.44,18.8,UAE,True,Consulting,True,20,PT,Suspicious,UAE-PT-CONSULTING-137,PT Consulting UAE 137,PT Bumi Manufaktur 482,Teknologi,"Jl. Thamrin No. 392, Surabaya, Jawa Timur",0812-482-1382,32.974.346.4-210.702,https://www.bumi-manufaktur-482.co.id
41848.52,2905.39,14.4,Indonesia,False,Manufacturing,False,14,PT,Normal,IDN-PT-MANUFACTURING-047,PT Manufacturing Indonesia 047,PT Arunika Kesehatan 483,Kesehatan,"Jl. Gatot Subroto No. 393, Yogyakarta, DI Yogyakarta",0812-483-1383,33.981.349.5-215.713,https://www.arunika-kesehatan-483.co.id
83084.03,5588.43,14.87,Indonesia,False,Technology,False,12,PT,Normal,IDN-PT-TECHNOLOGY-049,PT Technology Indonesia 049,PT Mandiri Keuangan 484,Keuangan,"Jl. Diponegoro No. 394, Semarang, Jawa Tengah",0812-484-1384,34.988.352.6-220.724,https://www.mandiri-keuangan-484.co.id
33250.18,72296.22,0.46,Panama,True,Luxury Goods,True,1,LLC,Red-Flag,PAN-LLC-LUXURY_GOODS-083,LLC Luxury Goods Panama 083,PT Samudra Logistik 485,Transportasi,"Jl. Pahlawan No. 395, Denpasar, Bali",0812-485-1385,35.995.355.7-225.735,https://www.samudra-logistik-485.co.id
12043.89,815.09,14.78,Indonesia,True,Technology,False,10,PT,Normal,IDN-PT-TECHNOLOGY-049,PT Technology Indonesia 049,PT Garuda Teknologi 486,Telekomunikasi,"Jl. Asia Afrika No. 396, Makassar, Sulawesi Selatan",0812-486-1386,36.102.358.8-230.746,https://www.garuda-teknologi-486.co.id
7659.67,391.11,19.58,USA,False,Energy,False,13,PT,Normal,USA-PT-ENERGY-163,PT Energy USA 163,PT Sejahtera Agro 487,Agrikultur,"Jl. Kebon Jeruk No. 397, Medan, Sumatera Utara",0812-487-1387,37.109.361.0-235.757,https://www.sejahtera-agro-487.co.id
2061801.27,8849325.68,0.23,Cayman Islands,True,Luxury Goods,True,3,Foundation,Red-Flag,CAY-FOUNDATION-LUXURY_GOODS-002,Foundation Luxury Goods Cayman Islands 002,PT Cahaya Mineral 488,Pertambangan,"Jl. Cendana No. 398, Balikpapan, Kalimantan Timur",0812-488-1388,38.116.364.1-240.768,https://www.cahaya-mineral-488.co.id
500569.52,28224.65,17.74,China,False,Real Estate,True,6,PT,Suspicious,CHN-PT-REAL_ESTATE-021,PT Real Estate China 021,PT Mekar Elektrik 489,Jasa,"Jl. Melati No. 399, Batam, Kepulauan Riau",0812-489-1389,39.123.367.2-245.779,https://www.mekar-elektrik-489.co.id
16660.45,1010.27,16.49,Indonesia,True,Forestry,False,10,Ltd.,Normal,IDN-LTD-FORESTRY-039,Ltd. Forestry Indonesia 039,PT Nusantara Energi 490,Energi,"Jl. Merdeka No. 400, Jakarta Pusat, DKI Jakarta",0812-490-1390,40.130.370.3-250.790,https://www.nusantara-energi-490.co.id
6324.73,,16.27,Indonesia,False,,False,12,,Normal,IDN-UNKNOWN-UNKNOWN-056,Unknown Unknown Indonesia 056,PT Satria Digital 491,Manufaktur,"Jl. Sudirman No. 401, Bandung, Jawa Barat",0812-491-1391,41.137.373.4-255.801,https://www.satria-digital-491.co.id
52556.64,5163.86,10.18,Indonesia,False,Technology,False,12,PT,Normal,IDN-PT-TECHNOLOGY-049,PT Technology Indonesia 049,PT Bumi Manufaktur 492,Teknologi,"Jl. Thamrin No. 402, Surabaya, Jawa Timur",0812-492-1392,42.144.376.5-260.812,https://www.bumi-manufaktur-492.co.id
45287.9,,13.24,Singapore,True,,False,9,,Normal,SGP-UNKNOWN-UNKNOWN-114,Unknown Unknown Singapore 114,PT Arunika Kesehatan 493,Kesehatan,"Jl. Gatot Subroto No. 403, Yogyakarta, DI Yogyakarta",0812-493-1393,43.151.379.6-265.823,https://www.arunika-kesehatan-493.co.id
10460.05,569.55,18.37,Indonesia,False,Manufacturing,False,14,PT,Normal,IDN-PT-MANUFACTURING-047,PT Manufacturing Indonesia 047,PT Mandiri Keuangan 494,Keuangan,"Jl. Diponegoro No. 404, Semarang, Jawa Tengah",0812-494-1394,44.158.382.7-270.834,https://www.mandiri-keuangan-494.co.id
20698.81,1538.07,13.46,USA,False,Manufacturing,False,12,PT,Normal,USA-PT-MANUFACTURING-165,PT Manufacturing USA 165,PT Samudra Logistik 495,Transportasi,"Jl. Pahlawan No. 405, Denpasar, Bali",0812-495-1395,45.165.385.8-275.845,https://www.samudra-logistik-495.co.id
79315.23,7312.42,10.85,Indonesia,True,Energy,False,10,PT,Normal,IDN-PT-ENERGY-044,PT Energy Indonesia 044,PT Garuda Teknologi 496,Telekomunikasi,"Jl. Asia Afrika No. 406, Makassar, Sulawesi Selatan",0812-496-1396,46.172.388.0-280.856,https://www.garuda-teknologi-496.co.id
30329.94,1999.65,15.17,Indonesia,False,Technology,False,9,Ltd.,Normal,IDN-LTD-TECHNOLOGY-041,Ltd. Technology Indonesia 041,PT Sejahtera Agro 497,Agrikultur,"Jl. Kebon Jeruk No. 407, Medan, Sumatera Utara",0812-497-1397,47.179.391.1-285.867,https://www.sejahtera-agro-497.co.id
441048.48,25394.05,17.37,Indonesia,True,Consulting,False,19,PT,Suspicious,IDN-PT-CONSULTING-043,PT Consulting Indonesia 043,PT Cahaya Mineral 498,Pertambangan,"Jl. Cendana No. 408, Balikpapan, Kalimantan Timur",0812-498-1398,48.186.394.2-290.878,https://www.cahaya-mineral-498.co.id
1496862.35,3225247.99,0.46,Panama,True,Holding Company,True,1,LLC,Red-Flag,PAN-LLC-HOLDING_COMPANY-082,LLC Holding Company Panama 082,PT Mekar Elektrik 499,Jasa,"Jl. Melati No. 409, Batam, Kepulauan Riau",0812-499-1399,49.193.397.3-295.889,https://www.mekar-elektrik-499.co.id
135395.95,10992.23,12.32,Singapore,False,Technology,False,16,PT,Normal,SGP-PT-TECHNOLOGY-109,PT Technology Singapore 109,PT Nusantara Energi 500,Energi,"Jl. Merdeka No. 410, Jakarta Pusat, DKI Jakarta",0812-500-1400,50.200.400.4-300.900,https://www.nusantara-energi-500.co.id
14433.32,1301.67,11.09,USA,False,Technology,False,15,PT,Normal,USA-PT-TECHNOLOGY-166,PT Technology USA 166,PT Satria Digital 501,Manufaktur,"Jl. Sudirman No. 411, Bandung, Jawa Barat",0812-501-1401,51.207.403.5-305.911,https://www.satria-digital-501.co.id
46027.24,3413.87,13.48,USA,False,Agriculture,False,12,CV,Normal,USA-CV-AGRICULTURE-153,CV Agriculture USA 153,PT Bumi Manufaktur 502,Teknologi,"Jl. Thamrin No. 412, Surabaya, Jawa Timur",0812-502-1402,52.214.406.6-310.922,https://www.bumi-manufaktur-502.co.id
23033.57,2054.21,11.21,UK,True,Energy,False,16,PT.,Normal,UK-PT-ENERGY-149,PT. Energy UK 149,PT Arunika Kesehatan 503,Kesehatan,"Jl. Gatot Subroto No. 413, Yogyakarta, DI Yogyakarta",0812-503-1403,53.221.409.7-315.933,https://www.arunika-kesehatan-503.co.id
101310.08,9609.51,10.54,Malaysia,False,Energy,False,15,CV,Normal,MYS-CV-ENERGY-058,CV Energy Malaysia 058,PT Mandiri Keuangan 504,Keuangan,"Jl. Diponegoro No. 414, Semarang, Jawa Tengah",0812-504-1404,54.228.412.8-320.944,https://www.mandiri-keuangan-504.co.id
22875.0,1422.06,16.09,Indonesia,False,Agriculture,False,15,CV,Normal,IDN-CV-AGRICULTURE-024,CV Agriculture Indonesia 024,PT Samudra Logistik 505,Transportasi,"Jl. Pahlawan No. 415, Denpasar, Bali",0812-505-1405,55.235.415.0-325.955,https://www.samudra-logistik-505.co.id
154427724.19,362831415.21,0.43,Cayman Islands,True,Holding Company,True,5,LLC,Red-Flag,CAY-LLC-HOLDING_COMPANY-009,LLC Holding Company Cayman Islands 009,PT Garuda Teknologi 506,Telekomunikasi,"Jl. Asia Afrika No. 416, Makassar, Sulawesi Selatan",0812-506-1406,56.242.418.1-330.966,https://www.garuda-teknologi-506.co.id
32403.71,1813.12,17.87,Indonesia,False,Manufacturing,False,12,PT,Normal,IDN-PT-MANUFACTURING-047,PT Manufacturing Indonesia 047,PT Sejahtera Agro 507,Agrikultur,"Jl. Kebon Jeruk No. 417, Medan, Sumatera Utara",0812-507-1407,57.249.421.2-335.977,https://www.sejahtera-agro-507.co.id
78037.31,4490.72,17.38,USA,False,Manufacturing,False,14,PT,Normal,USA-PT-MANUFACTURING-165,PT Manufacturing USA 165,PT Cahaya Mineral 508,Pertambangan,"Jl. Cendana No. 418, Balikpapan, Kalimantan Timur",0812-508-1408,58.256.424.3-340.988,https://www.cahaya-mineral-508.co.id
17635.97,,18.21,Malaysia,True,,False,9,,Normal,MYS-UNKNOWN-UNKNOWN-074,Unknown Unknown Malaysia 074,PT Mekar Elektrik 509,Jasa,"Jl. Melati No. 419, Batam, Kepulauan Riau",0812-509-1409,59.263.427.4-345.999,https://www.mekar-elektrik-509.co.id
2089.2,162.54,12.85,Indonesia,True,Agriculture,False,13,PT,Normal,IDN-PT-AGRICULTURE-042,PT Agriculture Indonesia 042,PT Nusantara Energi 510,Energi,"Jl. Merdeka No. 420, Jakarta Pusat, DKI Jakarta",0812-510-1410,60.270.430.5-350.110,https://www.nusantara-energi-510.co.id
152993.0,331026.13,0.46,UAE,True,Luxury Goods,False,1,LLC,Red-Flag,UAE-LLC-LUXURY_GOODS-136,LLC Luxury Goods UAE 136,PT Satria Digital 511,Manufaktur,"Jl. Sudirman No. 421, Bandung, Jawa Barat",0812-511-1411,61.277.433.6-355.121,https://www.satria-digital-511.co.id
106945.47,9135.64,11.71,Indonesia,False,Real Estate,False,19,Foundation,Suspicious,IDN-FOUNDATION-REAL_ESTATE-031,Foundation Real Estate Indonesia 031,PT Bumi Manufaktur 512,Teknologi,"Jl. Thamrin No. 422, Surabaya, Jawa Timur",0812-512-1412,62.284.436.7-360.132,https://www.bumi-manufaktur-512.co.id
9358.15,525.67,17.8,Singapore,False,Manufacturing,False,16,CV,Normal,SGP-CV-MANUFACTURING-089,CV Manufacturing Singapore 089,PT Arunika Kesehatan 513,Kesehatan,"Jl. Gatot Subroto No. 423, Yogyakarta, DI Yogyakarta",0812-513-1413,63.291.439.8-365.143,https://www.arunika-kesehatan-513.co.id
382791.13,27108.57,14.12,Indonesia,True,Consulting,True,23,Individual,Suspicious,IDN-INDIVIDUAL-CONSULTING-033,Individual Consulting Indonesia 033,PT Mandiri Keuangan 514,Keuangan,"Jl. Diponegoro No. 424, Semarang, Jawa Tengah",0812-514-1414,64.298.442.0-370.154,https://www.mandiri-keuangan-514.co.id
116096.56,5548.16,20.93,Vietnam,True,Real Estate,False,6,Foundation,Suspicious,VIE-FOUNDATION-REAL_ESTATE-171,Foundation Real Estate Vietnam 171,PT Samudra Logistik 515,Transportasi,"Jl. Pahlawan No. 425, Denpasar, Bali",0812-515-1415,65.305.445.1-375.165,https://www.samudra-logistik-515.co.id
18254.4,1228.79,14.86,UK,False,Technology,False,13,PT,Normal,UK-PT-TECHNOLOGY-148,PT Technology UK 148,PT Garuda Teknologi 516,Telekomunikasi,"Jl. Asia Afrika No. 426, Makassar, Sulawesi Selatan",0812-516-1416,66.312.448.2-380.176,https://www.garuda-teknologi-516.co.id
1164683.32,60774.26,19.16,China,False,Technology,True,18,Foundation,Suspicious,CHN-FOUNDATION-TECHNOLOGY-014,Foundation Technology China 014,PT Sejahtera Agro 517,Agrikultur,"Jl. Kebon Jeruk No. 427, Medan, Sumatera Utara",0812-517-1417,67.319.451.3-385.187,https://www.sejahtera-agro-517.co.id
50335.85,3412.63,14.75,Indonesia,False,Manufacturing,False,15,Ltd.,Normal,IDN-LTD-MANUFACTURING-040,Ltd. Manufacturing Indonesia 040,PT Cahaya Mineral 518,Pertambangan,"Jl. Cendana No. 428, Balikpapan, Kalimantan Timur",0812-518-1418,68.326.454.4-390.198,https://www.cahaya-mineral-518.co.id
18613.23,1015.57,18.33,Singapore,False,Manufacturing,False,13,PT,Normal,SGP-PT-MANUFACTURING-107,PT Manufacturing Singapore 107,PT Mekar Elektrik 519,Jasa,"Jl. Melati No. 429, Batam, Kepulauan Riau",0812-519-1419,69.333.457.5-395.209,https://www.mekar-elektrik-519.co.id
27621.25,1417.79,19.48,USA,True,Manufacturing,False,12,Ltd.,Normal,USA-LTD-MANUFACTURING-160,Ltd. Manufacturing USA 160,PT Nusantara Energi 520,Energi,"Jl. Merdeka No. 430, Jakarta Pusat, DKI Jakarta",0812-520-1420,70.340.460.6-400.220,https://www.nusantara-energi-520.co.id
311279.34,22937.18,13.57,Singapore,False,Real Estate,False,18,PT.,Suspicious,SGP-PT-REAL_ESTATE-112,PT. Real Estate Singapore 112,PT Satria Digital 521,Manufaktur,"Jl. Sudirman No. 431, Bandung, Jawa Barat",0812-521-1421,71.347.463.7-405.231,https://www.satria-digital-521.co.id
49617.69,4057.43,12.23,Indonesia,False,Technology,False,17,CV,Normal,IDN-CV-TECHNOLOGY-028,CV Technology Indonesia 028,PT Bumi Manufaktur 522,Teknologi,"Jl. Thamrin No. 432, Surabaya, Jawa Timur",0812-522-1422,72.354.466.8-410.242,https://www.bumi-manufaktur-522.co.id
